smart_12_raw,smart_184_raw,smart_187_raw,smart_189_raw,smart_190_raw,smart_192_raw,smart_194_raw,smart_197_raw,smart_198_raw,smart_199_raw,smart_1_raw,smart_242_raw,smart_4_raw,smart_7_raw,smart_9_raw
0.031331232,-0.035232861000000004,-0.02318687,-0.01362002,-0.477936323,-0.07419678099999999,-0.477936323,-0.021970276,-0.021970276,-0.023835544,0.39979374,-0.524535879,0.164334598,-0.008206208000000001,-0.17347068899999998
-0.083821248,-0.035232861000000004,-0.02318687,-0.01362002,0.782587809,-0.07419678099999999,0.782587809,-0.021970276,-0.021970276,-0.023835544,-0.026086056,-0.5474162020000001,-0.375591244,-0.007909673,-1.02507948
-0.083821248,-0.035232861000000004,-0.02318687,-0.01362002,-0.982145975,-0.07419678099999999,-0.982145975,-0.021970276,-0.021970276,-0.023835544,-1.63057138,-0.577764741,-0.375591244,-0.008319214,-0.086179069
-0.068467584,-0.035232861000000004,-0.02318687,-0.01362002,-0.225831497,-0.036030436,-0.225831497,-0.021970276,-0.021970276,-0.023835544,-0.102770816,-1.5470606830000002,-0.303601131,-0.008310747,-3.105094432
-0.045437088,-0.035232861000000004,-0.02318687,-0.01362002,-0.7300411490000001,-0.07419678099999999,-0.7300411490000001,-0.021970276,-0.021970276,-0.023835544,0.976296787,-0.9814146570000001,0.200329655,-0.008247296,-0.015246036999999999
0.10042271900000001,-0.035232861000000004,-0.02318687,-0.01362002,-1.234250802,0.154801294,-1.234250802,-0.021970276,-0.021970276,-0.023835544,-1.111951047,0.9211100459999999,0.488290104,-0.004471815,1.605628743
-0.030083423999999998,-0.035232861000000004,0.02637337,-0.01362002,-0.225831497,-0.07419678099999999,-0.225831497,-0.021970276,-0.021970276,-0.023835544,0.174634015,-0.6712359379999999,-0.123625851,-0.008254414,-0.500230026
0.046684895,-0.035232861000000004,-0.02318687,-0.01362002,-0.7300411490000001,-0.07419678099999999,-0.7300411490000001,-0.021970276,-0.021970276,-0.023835544,1.028062102,-0.303623651,0.23632471100000002,-0.008204507,0.305464748
-0.01472976,-0.035232861000000004,-0.02318687,-0.01362002,-0.225831497,-0.07419678099999999,-0.225831497,-0.021970276,-0.021970276,-0.023835544,-0.400630194,-0.293079107,-0.051635738,-0.008337864,-0.9087822990000001
0.015977568,-0.035232861000000004,-0.02318687,-0.01362002,-0.225831497,-0.07419678099999999,-0.225831497,-0.021970276,-0.021970276,-0.023835544,1.651077484,-0.535442595,0.09234448599999999,-0.008272798,-0.496930816
0.054361727,-0.035232861000000004,-0.02318687,0.028317751000000002,0.530482982,0.00213591,0.530482982,-0.021970276,-0.021970276,-0.023835544,0.24401754899999997,0.30255502100000004,0.272319767,-0.008349693,1.218658808
-0.037760256,-0.035232861000000004,-0.02318687,-0.01362002,0.278378156,-0.07419678099999999,0.278378156,-0.021970276,-0.021970276,-0.023835544,1.567972931,-0.71426774,-0.159620907,-0.008296154,-0.569238519
-0.045437088,-0.035232861000000004,-0.02318687,-0.01362002,1.034692635,-0.07419678099999999,1.034692635,-0.021970276,-0.021970276,-0.023835544,0.334830413,-0.658564206,-0.195615963,-0.007908786,-1.0253544140000002
0.008300736,-0.035232861000000004,-0.02318687,-0.01362002,0.782587809,-0.07419678099999999,0.782587809,-0.021970276,-0.021970276,-0.023835544,1.378629365,-0.5770208520000001,0.05634943,-0.008316789,-1.331356218
-0.007052928000000001,-0.035232861000000004,-0.02318687,0.070255522,0.02627333,-0.036030436,0.02627333,-0.021970276,-0.021970276,-0.023835544,-1.09970207,1.5577510469999998,-0.015640682,-0.008188078,1.68920875
-0.022406592000000003,-0.035232861000000004,-0.02318687,-0.01362002,-0.7300411490000001,-0.07419678099999999,-0.7300411490000001,-0.021970276,-0.021970276,-0.023835544,-0.286652925,-0.375831953,-0.051635738,-0.008259938,-0.229557273
0.131130047,-0.035232861000000004,-0.02318687,-0.01362002,-0.225831497,0.19296764,-0.225831497,-0.021970276,-0.021970276,-0.023835544,-0.74633194,2.2929724769999997,0.668265384,-0.008243047,2.004970719
-0.05311392,-0.035232861000000004,-0.02318687,-0.01362002,-0.477936323,-0.07419678099999999,-0.477936323,-0.021970276,-0.021970276,-0.023835544,0.10349657599999999,-0.566884073,-0.23161101899999997,-0.008219869,-0.154087825
0.092745887,-0.035232861000000004,-0.02318687,-0.011713758000000001,0.782587809,0.078468602,0.782587809,-0.021970276,-0.021970276,-0.023835544,-1.022193271,0.64993283,0.452295047,-0.00834882,1.386643625
-0.01472976,-0.035232861000000004,-0.02318687,-0.01362002,-0.982145975,-0.07419678099999999,-0.982145975,-0.021970276,-0.021970276,-0.023835544,1.48669601,-0.53675596,-0.051635738,-0.008310134,-0.641271289
-0.037760256,-0.035232861000000004,-0.02318687,-0.01362002,0.278378156,-0.07419678099999999,0.278378156,-0.021970276,-0.021970276,-0.023835544,0.202103728,-0.645536819,-0.159620907,-0.008325282,-0.8228653509999999
-0.007052928000000001,-0.035232861000000004,-0.02318687,-0.01362002,0.02627333,-0.07419678099999999,0.02627333,-0.021970276,-0.021970276,-0.023835544,0.811344554,-0.587367755,-0.015640682,-0.008315137,-0.643883164
-0.01472976,-0.035232861000000004,-0.02318687,-0.01362002,1.034692635,-0.07419678099999999,1.034692635,-0.021970276,-0.021970276,-0.023835544,-1.627742765,-0.695061064,-0.051635738,-0.007948649,-0.955658586
