smart_187_raw,smart_197_raw,smart_198_raw,smart_240_raw,smart_241_raw,smart_242_raw,smart_7_raw,smart_9_raw
-0.02318687,-0.021970276,-0.021970276,-0.328294794,1.104502452,-0.565244938,-0.008213409,-0.351215671
-0.02318687,-0.021970276,-0.021970276,1.403027373,-0.918703662,3.873118235,-0.00798411,1.439980867
-0.02318687,-0.021970276,-0.021970276,-0.464890181,1.064606169,-0.402742512,-0.008262959,-0.489919993
-0.02318687,-0.021970276,-0.021970276,-1.747577956,-2.439879722,-0.987109636,-0.008166193,-1.644918712
-0.02318687,-0.021970276,-0.021970276,-0.629612243,0.690852372,-0.603973021,-0.008279755,-0.641133822
-0.02318687,-0.021970276,-0.021970276,1.448837651,-0.746456177,0.096805228,-0.008270457,1.388568165
-0.02318687,-0.021970276,-0.021970276,-0.476864904,0.76894592,-0.662990706,-0.008220089,-0.500367494
-0.02318687,-0.021970276,-0.021970276,0.321960516,1.489702465,-0.464591695,-0.00818861,0.301478201
-0.02318687,-0.021970276,-0.021970276,1.462900988,-0.619894214,2.053063061,-0.00825199,1.523835808
-0.02318687,-0.021970276,-0.021970276,-0.581852592,0.768436207,-0.733697914,-0.008255499,-0.599343818
-0.02318687,-0.021970276,-0.021970276,0.093605332,1.422820028,-0.710529401,-0.008209616,0.073557721
-0.02318687,-0.021970276,-0.021970276,-0.606498243,0.492069006,-0.492696468,-0.008300696,-0.635222736
-0.02318687,-0.021970276,-0.021970276,-0.726663196,0.538310896,-0.685555334,-0.008317863,-0.725538632
-0.02318687,-0.021970276,-0.021970276,-0.748106305,-0.714003325,-0.714020159,-0.00797374,-0.7056059
-0.02318687,-0.021970276,-0.021970276,0.323770648,-1.080414749,0.794052952,-0.008326476,0.301203267
-0.02318687,-0.021970276,-0.021970276,1.788307125,-0.757626745,2.505651299,-0.008243713,1.821039716
-0.02318687,-0.021970276,-0.021970276,-0.477143386,1.055306529,-0.628048717,-0.008252337,-0.500367494
-0.02318687,-0.021970276,-0.021970276,-0.121800442,0.528988277,-0.567972971,-0.00831145,-0.064321798
-0.02318687,-0.021970276,-0.021970276,0.323213685,1.578195086,1.709012706,-0.008190557,0.301890603
-0.02318687,-0.021970276,-0.021970276,-0.397219072,1.085550231,-0.866908826,-0.008266347,-0.406752387
-0.02318687,-0.021970276,-0.021970276,-0.118180176,-1.869734653,-0.447711562,-0.007964502,0.033692257
-0.02318687,-0.021970276,-0.021970276,1.418622361,-0.799825291,1.349823905,-0.008283541,1.367123295
-0.02318687,-0.021970276,-0.021970276,1.157684791,-1.033613888,1.590336862,-0.007952134,1.166833705
-0.02318687,-0.021970276,-0.021970276,-0.39554818,1.006539823,-0.715628264,-0.008227613,-0.407577189
-0.02318687,-0.021970276,-0.021970276,-0.009293741,1.37743294,-0.71476724,-0.008227841,-0.030917288
-0.02318687,-0.021970276,-0.021970276,0.300378166,-1.070816398,1.775403874,-0.008297555,0.295567115
-0.02318687,-0.021970276,-0.021970276,-0.424649542,-1.385648442,0.516706217,-0.007960414,-0.402215972
-0.02318687,-0.021970276,-0.021970276,-0.602877978,0.505247138,-0.358248334,-0.008315288,-0.631511123
-0.02318687,-0.021970276,-0.021970276,-0.473801603,0.973907036,-0.778135877,-0.008279974,-0.496793349
-0.02318687,-0.021970276,-0.021970276,-0.00191397,1.279407165,-0.792033754,-0.008242672,-0.024181399
-0.02318687,-0.021970276,-0.021970276,1.579445676,-0.664942986,1.17500619,-0.008246323,1.627073613
-0.02318687,-0.021970276,-0.021970276,1.615648327,-0.680548747,2.048411456,-0.008248639,1.625011607
-0.02318687,-0.021970276,-0.021970276,-0.907119488,0.398871488,-0.587861021,-0.008347686,-0.935588387
-0.02318687,-0.021970276,-0.021970276,1.8511048,-0.373703173,0.813476262,-0.008165503,1.831899618
-0.02318687,-0.021970276,-0.021970276,-0.23987678,1.389163853,-0.630028731,-0.008233267,-0.231069411
-0.02318687,-0.021970276,-0.021970276,-0.470042097,1.119213546,-0.264349607,-0.008209421,-0.495831079
-0.02318687,-0.021970276,-0.021970276,-0.578093086,0.692705079,-0.578491871,-0.008289523,-0.593295265
-0.02318687,-0.021970276,-0.021970276,-0.629890725,0.456577933,-0.588515713,-0.00833335,-0.642371026
-0.02318687,-0.021970276,-0.021970276,1.534053122,-0.612884808,1.642970506,-0.008255064,1.510226564
-0.02318687,-0.021970276,-0.021970276,-0.378421541,0.930610568,-0.686546209,-0.008212521,-0.381733371
-0.02318687,-0.021970276,-0.021970276,-0.323978324,1.184236021,-0.612092859,-0.008217918,-0.346954191
-0.02318687,-0.021970276,-0.021970276,1.691813136,-0.67634668,1.612410377,-0.008204358,1.638758318
-0.02318687,-0.021970276,-0.021970276,0.554910651,-0.830777776,1.217893463,-0.008215663,0.557441974
-0.02318687,-0.021970276,-0.021970276,0.730215027,-1.236332099,0.975517178,-0.00822202,0.68446159
-0.02318687,-0.021970276,-0.021970276,-0.608586857,0.541050829,-0.359201021,-0.008288453,-0.635222736
0.868897462,-0.00290481,-0.00290481,-0.887904234,0.150244882,-0.492142414,-0.008347866,-0.908919766
-0.02318687,-0.021970276,-0.021970276,1.819914824,-0.275098735,3.366529527,-0.008231464,1.894309689
-0.02318687,-0.021970276,-0.021970276,-0.888600439,0.174304566,-0.55311868,-0.007901773,-0.909607102
-0.02318687,-0.021970276,-0.021970276,-0.889157403,0.037107924,-0.638823427,-0.007928904,-0.909744569
-0.02318687,-0.021970276,-0.021970276,-0.187522177,-1.306590607,-0.42086951,-0.007954451,-0.184330591
-0.02318687,-0.021970276,-0.021970276,-0.908094174,0.328632464,-0.569390093,-0.008331532,-0.936550657
-0.02318687,-0.021970276,-0.021970276,0.64987299,-1.175903537,0.461215426,-0.00822485,0.627687671
-0.02318687,-0.021970276,-0.021970276,0.089985067,1.470087531,-0.559465374,-0.008211934,0.069708642
-0.02318687,-0.021970276,-0.021970276,-0.542865122,0.544526005,-0.806188384,-0.008311832,-0.569650921
-0.02318687,-0.021970276,-0.021970276,-0.802271041,0.335116859,-0.730303513,-0.008340594,-0.823140285
-0.02318687,-0.021970276,-0.021970276,1.653243388,-0.617578885,1.539929933,-0.008209769,1.635596575
-0.02318687,-0.021970276,-0.021970276,1.594622942,-0.613773446,2.20934999,-0.008206549,1.55902739
-0.02318687,-0.021970276,-0.021970276,-0.606498243,0.6797136,-0.461138282,-0.008229268,-0.635360203
-0.02318687,-0.021970276,-0.021970276,1.597825484,-0.661756959,2.06282619,-0.008227266,1.555315778
-0.02318687,-0.021970276,-0.021970276,-0.90600556,0.149439456,-0.579661959,-0.007919302,-0.9091947
-0.02318687,-0.021970276,-0.021970276,0.717544099,-1.035938067,2.309815884,-0.008100619,0.721440245
-0.02318687,-0.021970276,-0.021970276,1.66647128,-0.62608823,1.775707253,-0.008223722,1.638895785
-0.02318687,-0.021970276,-0.021970276,1.603673604,-0.553958447,1.818783982,-0.008211661,1.571399431
-0.02318687,-0.021970276,-0.021970276,0.398682288,-1.236515654,0.790915684,-0.00830112,0.367050016
-0.02318687,-0.021970276,-0.021970276,-0.801296354,0.386245847,-0.54644065,-0.008313301,-0.822452949
-0.02318687,-0.021970276,-0.021970276,-0.889992849,0.149929978,-0.65168726,-0.00791886,-0.910981773
-0.02318687,-0.021970276,-0.021970276,1.705737232,-0.819429659,0.601681542,-0.007904109,1.694844902
-0.02318687,-0.021970276,-0.021970276,-0.888321957,0.04770059,-0.60751708,-0.007923162,-0.909332167
-0.02318687,-0.021970276,-0.021970276,0.323770648,1.442986028,-0.802790139,-0.008194331,0.300790866
-0.02318687,-0.021970276,-0.021970276,0.391441758,-1.234926856,0.829009369,-0.008285867,0.353578239
-0.02318687,-0.021970276,-0.021970276,-0.74448604,-0.983438869,-0.713681598,-0.008010925,-0.686085569
-0.02318687,-0.021970276,-0.021970276,-0.501510555,-1.487537944,1.096581602,-0.007945884,-0.430121797
-0.02318687,-0.021970276,-0.021970276,-0.88873968,0.155276312,-0.395556957,-0.008347544,-0.9091947
-0.02318687,-0.021970276,-0.021970276,-0.496637121,0.823624868,-0.476385385,-0.008295803,-0.52153743
-0.02318687,-0.021970276,-0.021970276,-0.175547454,1.263199884,-0.65202096,-0.008240299,-0.175945097
-0.02318687,-0.021970276,-0.021970276,-2.396719338,-2.090286012,-1.040639396,-0.008266191,-2.409235884
-0.02318687,-0.021970276,-0.021970276,0.466074915,-1.309303519,1.148349556,-0.008326215,0.494894435
-0.02318687,-0.021970276,-0.021970276,-0.889018162,0.236141976,-0.381969848,-0.008321817,-0.91015697
-0.02318687,-0.021970276,-0.021970276,-0.237091961,0.395122209,-0.19393815,-0.00833044,-0.216085495
-0.02318687,-0.021970276,-0.021970276,-0.423953337,1.09492646,-0.793032229,-0.008254187,-0.444555844
0.422855296,1.674856214,1.674856214,-0.94206897,0.532052673,-0.616797552,-0.008332045,-0.951122171
1.215819147,0.149618919,0.149618919,-0.990385585,0.028287857,-0.763598193,-0.00794727,-1.008995828
-0.02318687,-0.021970276,-0.021970276,1.370305746,-0.974966044,0.11883373,-0.008328753,1.335093456
-0.02318687,-0.021970276,-0.021970276,-0.466421831,1.011428443,-0.36417398,-0.008242679,-0.490882263
-0.02318687,-0.021970276,-0.021970276,1.259469937,-0.861089243,1.473893463,-0.008309254,1.307462566
-0.02318687,-0.021970276,-0.021970276,-0.734599931,-0.821632049,-0.611440096,-0.007977976,-0.662028824
-0.02318687,-0.021970276,-0.021970276,0.091098995,1.472309348,-0.797115396,-0.008208786,0.07122078
-0.02318687,-0.021970276,-0.021970276,-0.607333689,0.493456228,-0.537147307,-0.008299298,-0.634672867
-0.02318687,-0.021970276,-0.021970276,-0.472966157,1.067082661,-0.581063609,-0.008224388,-0.500367494
-0.02318687,-0.021970276,-0.021970276,1.042671754,-0.963572959,1.132917721,-0.008034235,1.093838665
-0.02318687,-0.021970276,-0.021970276,-0.239737539,1.297185515,-0.578717612,-0.008241483,-0.229007404
-0.02318687,-0.021970276,-0.021970276,-0.581017146,0.633526213,-0.828905573,-0.00830288,-0.59879395
-0.02318687,-0.021970276,-0.021970276,0.428758336,-1.333129362,0.408121978,-0.008314181,0.495581771
-0.02318687,-0.021970276,-0.021970276,-0.75311898,-0.873148847,-0.535590399,-0.00799728,-0.705056031
-0.02318687,-0.021970276,-0.021970276,1.798332474,-0.590559616,1.125167436,-0.00828043,1.805368464
-0.02318687,-0.021970276,-0.021970276,1.452597157,-1.011303118,0.536477274,-0.007976495,1.414137049
-0.02318687,-0.021970276,-0.021970276,-0.158560057,1.319317882,-0.656038277,-0.008227642,-0.15243822
-0.02318687,-0.021970276,-0.021970276,-0.970056404,-0.092925351,-0.643180992,-0.00794526,-0.955658586
-0.02318687,-0.021970276,-0.021970276,-0.237091961,1.27604948,-0.562279539,-0.008230722,-0.229557273
-0.02318687,-0.021970276,-0.021970276,-0.889018162,0.188474124,-0.370510554,-0.008347509,-0.910019503
-0.02318687,-0.021970276,-0.021970276,0.091516718,1.563328161,-0.556209947,-0.008163157,0.071358247
-0.02318687,-0.021970276,-0.021970276,0.422770975,-1.087362836,1.196446874,-0.008248647,0.448842951
-0.02318687,-0.021970276,-0.021970276,-0.391510192,-1.924202827,-0.889653555,-0.008320631,-0.428747125
-0.02318687,-0.021970276,-0.021970276,-0.57586523,0.681361969,-0.642005926,-0.008290165,-0.593020331
-0.02318687,-0.021970276,-0.021970276,-0.540776507,0.856626106,-0.682564941,-0.008286703,-0.569101052
-0.02318687,-0.021970276,-0.021970276,-1.457956748,-1.001083958,-0.888659179,-0.007953102,-1.482157645
-0.02318687,-0.021970276,-0.021970276,-0.134332128,-1.545580984,-0.440406498,-0.00793566,-0.149688877
-0.02318687,-0.021970276,-0.021970276,-0.726663196,0.428371448,-0.571666369,-0.008293595,-0.705056031
-0.02318687,-0.021970276,-0.021970276,0.730493509,-1.234360296,0.976651585,-0.008219573,0.68446159
-0.02318687,-0.021970276,-0.021970276,-0.325509974,1.099955777,-0.625875043,-0.008236821,-0.349703533
-0.02318687,-0.021970276,-0.021970276,1.788864089,-0.494287725,1.967249543,-0.008192169,1.732785827
-0.02318687,-0.021970276,-0.021970276,-0.80073939,0.37348827,-0.774321664,-0.008335146,-0.823140285
-0.02318687,-0.021970276,-0.021970276,-0.23695272,1.040092912,-0.413640179,-0.008250119,-0.230107141
-0.02318687,-0.021970276,-0.021970276,-0.606776725,0.545498239,-0.578714074,-0.008314776,-0.635085269
-0.02318687,-0.021970276,-0.021970276,-0.651612316,-1.354425289,0.062881257,-0.007981869,-0.604842503
-0.02318687,-0.021970276,-0.021970276,-0.850587656,0.360687094,-0.727069911,-0.008312785,-0.87249098
-0.02318687,-0.021970276,-0.021970276,1.560369664,-0.812424765,1.858483815,-0.008260716,1.532221302
-0.02318687,-0.021970276,-0.021970276,-3.256114578,-2.774410489,-1.589942164,-0.008303698,-3.231426712
-0.02318687,-0.021970276,-0.021970276,-0.464193976,0.91822781,-0.590720249,-0.008271791,-0.489645058
-0.02318687,-0.021970276,-0.021970276,-0.628637556,0.674963942,-0.44846856,-0.008260845,-0.641408756
-0.02318687,-0.021970276,-0.021970276,-0.726663196,0.674967175,-0.611709942,-0.008297416,-0.707530439
-0.02318687,-0.021970276,-0.021970276,1.620521761,-0.71931329,2.069841291,-0.008251999,1.634634305
-0.02318687,-0.021970276,-0.021970276,0.374036637,-1.23790693,0.283315055,-0.008288685,0.353578239
-0.02318687,-0.021970276,-0.021970276,1.402191927,-0.873397943,1.733764174,-0.007994948,1.606591013
-0.02318687,-0.021970276,-0.021970276,1.175507635,-0.94162986,0.988981967,-0.008015325,1.218796275
-0.02318687,-0.021970276,-0.021970276,-0.476725663,0.964073818,-0.746641792,-0.00827698,-0.499680158
-0.02318687,-0.021970276,-0.021970276,-0.852258547,0.399567123,-0.564307881,-0.008310067,-0.874965388
-0.02318687,-0.021970276,-0.021970276,1.172026611,-0.957549208,0.139002826,-0.008350987,1.120369819
-0.02318687,-0.021970276,-0.021970276,1.191381105,-0.899838304,1.074211163,-0.007955247,1.219208676
-0.02318687,-0.021970276,-0.021970276,-0.237788166,1.205457508,-0.455176881,-0.008220257,-0.229832207
-0.02318687,-0.021970276,-0.021970276,-0.467814241,1.000667002,-0.577989776,-0.008266687,-0.493906539
-0.02318687,-0.021970276,-0.021970276,0.323770648,1.593296134,-0.574508893,-0.008178316,0.301615669
-0.02318687,-0.021970276,-0.021970276,1.688471352,-0.687076536,1.733872539,-0.008209902,1.635734042
-0.02318687,-0.021970276,-0.021970276,0.426530481,-1.330639793,0.48937569,-0.008315717,0.495994172
-0.02318687,-0.021970276,-0.021970276,-1.413956603,-2.371045432,-1.495650201,-0.008137304,-1.429782673
-0.02318687,-0.021970276,-0.021970276,-0.14895243,0.65242528,-0.63815123,-0.008309726,-0.083842128
-0.02318687,-0.021970276,-0.021970276,-0.889992849,0.148773493,-0.633695086,-0.007910999,-0.911256707
-0.02318687,-0.021970276,-0.021970276,0.669645207,-1.000528297,1.453442431,-0.008170966,0.679925175
-0.02318687,-0.021970276,-0.021970276,-0.476168699,0.781876217,-0.773129314,-0.008264641,-0.499680158
-0.02318687,-0.021970276,-0.021970276,-0.802410282,0.366750314,-0.773846519,-0.008335662,-0.822727884
-0.02318687,-0.021970276,-0.021970276,-0.50513082,-1.515785402,1.081308619,-0.007950438,-0.426822586
-0.02318687,-0.021970276,-0.021970276,0.001427813,1.339204627,-0.677879837,-0.008238182,-0.020882189
-0.02318687,-0.021970276,-0.021970276,-3.174519372,-2.76096013,-1.662600792,-0.008308112,-3.144959896
-0.02318687,-0.021970276,-0.021970276,-0.47199147,1.08230361,-0.31764401,-0.008232625,-0.496793349
-0.02318687,-0.021970276,-0.021970276,-0.477004145,1.064743105,-0.594796559,-0.008256912,-0.500230026
-0.02318687,-0.021970276,-0.021970276,0.398403806,-1.21248033,-0.572710593,-0.008193284,0.481285191
-0.02318687,-0.021970276,-0.021970276,1.477382049,-0.834417594,1.140256795,-0.008293424,1.443555012
-0.02318687,-0.021970276,-0.021970276,-0.890410572,0.116205827,-0.450137217,-0.008347212,-0.911256707
-0.02318687,-0.021970276,-0.021970276,1.535027808,-0.831411507,1.670166795,-0.008269773,1.512563505
-0.02318687,-0.021970276,-0.021970276,0.462872373,-1.127138511,0.680626294,-0.008261424,0.436058509
-0.02318687,-0.021970276,-0.021970276,-0.472269952,-0.156708264,-0.716307925,-0.00805058,-0.436995153
-0.02318687,-0.021970276,-0.021970276,0.09332685,1.689889462,-0.542202067,-0.008156584,0.072870385
-0.02318687,-0.021970276,-0.021970276,-0.626688183,0.632490034,-0.762066765,-0.008263244,-0.638934348
-0.02318687,-0.021970276,-0.021970276,0.66713887,-1.332822436,0.555059291,-0.008300607,0.681024912
-0.02318687,-0.021970276,-0.021970276,0.570087917,-1.106310856,1.189424483,-0.008269552,0.605143064
-0.02318687,-0.021970276,-0.021970276,-0.158838538,1.299562901,-0.497271707,-0.008230757,-0.153263022
-0.02318687,-0.021970276,-0.021970276,0.398403806,-1.212609145,-0.575756203,-0.008193066,0.481285191
-0.02318687,-0.021970276,-0.021970276,1.784826101,-0.691236091,0.395491681,-0.00828164,1.811142083
-0.02318687,-0.021970276,-0.021970276,1.539483519,-0.843251984,1.759264556,-0.008282042,1.512700972
-0.02318687,-0.021970276,-0.021970276,-0.238762853,0.245201291,-0.460033681,-0.008321554,-0.218972305
-0.02318687,-0.021970276,-0.021970276,0.598075351,-1.322857273,0.854773529,-0.008298073,0.684324123
-0.02318687,-0.021970276,-0.021970276,1.747788004,-0.50576835,1.781286902,-0.008182756,1.702405594
-0.02318687,-0.021970276,-0.021970276,-0.903638464,0.360499308,-0.479520934,-0.008339903,-0.931876775
-0.02318687,0.016160656,0.016160656,0.419011469,-1.083019146,0.609172995,-0.008249158,0.448980418
-0.02318687,-0.021970276,-0.021970276,1.692787822,-0.671827267,1.621508138,-0.008201387,1.638758318
-0.02318687,-0.021970276,-0.021970276,-0.543004363,0.929638494,-0.446925425,-0.008237976,-0.569650921
-0.02318687,-0.021970276,-0.021970276,-0.15619296,0.59282665,-0.688503627,-0.008328911,-0.087141339
-0.02318687,-0.021970276,-0.021970276,-0.246142624,0.503099994,-0.574501922,-0.008338224,-0.218972305
-0.02318687,-0.021970276,-0.021970276,1.64057246,-0.824947622,1.552793876,-0.008243927,1.584183873
-0.02318687,-0.021970276,-0.021970276,-0.889435885,0.112581589,-0.579961094,-0.007924138,-0.909607102
-0.02318687,-0.021970276,-0.021970276,-0.57586523,0.68278352,-0.779723464,-0.00831012,-0.592470462
0.274174574,0.073357055,0.073357055,-0.421864723,-1.344893732,0.560027046,-0.008316726,-0.414862947
-0.02318687,-0.021970276,-0.021970276,1.79777551,-0.677452365,2.681279745,-0.008271913,1.799182444
-0.02318687,-0.021970276,-0.021970276,-0.23695272,1.186254335,-0.32812851,-0.008235225,-0.229282338
-0.02318687,-0.021970276,-0.021970276,-0.629055279,0.635771966,-0.649707295,-0.008259738,-0.641133822
-0.02318687,-0.021970276,-0.021970276,-0.471016783,1.037628585,-0.505589182,-0.008250975,-0.496930816
-0.02318687,-0.021970276,-0.021970276,-0.172205671,1.383579634,-0.386439487,-0.008180545,-0.175945097
-0.02318687,-0.021970276,-0.021970276,-0.801992559,0.371816097,-0.829448771,-0.008335699,-0.824240022
-0.02318687,-0.021970276,-0.021970276,-0.1532689,0.619435337,-0.71506375,-0.008312139,-0.083567194
-0.02318687,-0.021970276,-0.021970276,-0.722346726,0.652199185,-0.7349311,-0.008300158,-0.702169222
-0.02318687,-0.021970276,-0.021970276,1.734977835,-0.495851244,3.083655791,-0.008287142,1.796570569
-0.02318687,-0.021970276,-0.021970276,-0.414067228,-1.352132864,0.776070382,-0.008334263,-0.407439722
-0.02318687,-0.021970276,-0.021970276,0.29230219,-1.141292476,0.561969856,-0.008299396,0.299416195
0.868897462,-0.00290481,-0.00290481,-0.622093231,0.644941404,-0.375252557,-0.008298056,-0.634810334
-0.02318687,-0.021970276,-0.021970276,-0.003027898,1.198125061,-0.459268374,-0.008201807,-0.024456334
-0.02318687,-0.021970276,-0.021970276,-1.000271694,0.132247822,-0.376773508,-0.008337576,-1.024667079
-0.02318687,-0.021970276,-0.021970276,2.053700405,-0.712355019,0.445081708,-0.008241957,2.000434304
-0.02318687,-0.021970276,-0.021970276,-0.541333471,0.810172738,-0.617660838,-0.008300375,-0.569238519
-0.02318687,-0.021970276,-0.021970276,-0.162180322,1.442551205,-0.549857833,-0.008221406,-0.153812891
-0.02318687,-0.021970276,-0.021970276,1.579167194,-0.689583368,0.118502231,-0.008290397,1.592569367
-0.02318687,-0.021970276,-0.021970276,0.32404913,1.457581511,3.716162168,-0.008107308,0.301890603
-0.02318687,-0.021970276,-0.021970276,-0.888461198,0.109602416,-0.47021107,-0.007919137,-0.908919766
-0.02318687,-0.021970276,-0.021970276,1.543382266,-0.836095149,1.734612487,-0.008279728,1.511738702
-0.02318687,-0.021970276,-0.021970276,-0.888600439,0.111303046,-0.612522972,-0.007902981,-0.909607102
-0.02318687,-0.021970276,-0.021970276,-0.724992305,0.610101405,-0.249945928,-0.008277332,-0.725951033
-0.02318687,-0.021970276,-0.021970276,-0.404877325,-1.314871044,1.272117794,-0.008309201,-0.411151334
-0.02318687,-0.021970276,-0.021970276,-0.574612062,0.752323069,-0.760427347,-0.008268631,-0.591645659
-0.02318687,-0.021970276,-0.021970276,0.323631407,1.52758223,-0.453893874,-0.008158528,0.302440471
-0.02318687,-0.021970276,-0.021970276,-0.145610647,0.62195688,-0.552171079,-0.008306767,-0.086591471
-0.02318687,-0.021970276,-0.021970276,-0.607751412,0.549070198,-0.542330666,-0.008321484,-0.635910071
-0.02318687,-0.021970276,-0.021970276,-0.726802437,0.538654719,-0.535994217,-0.00831916,-0.727188237
-0.02318687,-0.021970276,-0.021970276,-0.601624809,0.713340498,-0.253600293,-0.00831627,-0.631786058
-0.02318687,-0.021970276,-0.021970276,-0.210357696,1.357336506,-0.36741966,-0.008192123,-0.225983128
